Ti,Variable_tp,Variable_pet,Variable_t2mmin,Variable_t2mmax,Variable_t2m
1999-10-17T00:00:00.0,2.8922382284690684e-6,-0.23374399542808533,280.2985566390268,284.56598758387537,282.22986115737405
1999-10-18T00:00:00.0,0.00028247526773839127,-0.3307502567768097,281.1146008017087,287.6829562680018,284.70946201509213
1999-10-19T00:00:00.0,0.0001484682294403683,-0.1640366166830063,282.2346614171546,284.74039702256624,283.7188750731697
1999-10-20T00:00:00.0,0.0003509249060016373,-0.17498815059661865,281.5034218439278,284.28917260320094,282.8645621727934
1999-10-21T00:00:00.0,0.00040491335306569454,-0.25469717383384705,281.1274014944567,283.6955404770146,282.29573138880625
1999-10-22T00:00:00.0,0.001626401968223945,-0.33183553814888,281.91624418504927,284.47798282123324,283.4248591616152
1999-10-23T00:00:00.0,0.009579093038666997,-0.182914599776268,283.63793735964884,285.2476244727039,284.3251078812798
1999-10-24T00:00:00.0,0.011363604030464103,-0.1262577772140503,285.1788207491836,285.8812587637275,285.4769702177714
1999-10-25T00:00:00.0,0.009743950618087638,-0.14618147909641266,286.2524788534181,287.5469489075548,287.0399881385161
1999-10-26T00:00:00.0,0.0017941517859298983,-0.11577314883470535,284.1451648097865,288.298989606497,287.00811974719574
1999-10-27T00:00:00.0,0.0003181462059842488,-0.22358010709285736,282.5770799481623,286.3660850015562,284.0236248989557
1999-10-28T00:00:00.0,0.0010171037797590543,-0.5157816410064697,284.47638273463974,290.56471222288457,287.313002913531
1999-10-29T00:00:00.0,0.0,-0.3741653859615326,284.17876662824983,287.71655808646517,286.04486761791225
1999-10-30T00:00:00.0,0.0002612655206917225,-0.2676747143268585,285.46363616282554,289.09103247027656,287.25993337484687
1999-10-31T00:00:00.0,0.003963330463136572,-0.21428750455379486,285.4268341711752,288.6638093498136,286.6139650829984
1999-11-01T00:00:00.0,0.0012889741739741112,-0.42927756905555725,282.24106176352853,287.0317210244497,285.1346850273131
1999-11-02T00:00:00.0,0.006043813834480716,-0.5042427182197571,281.73063414020396,286.0652687219793,284.4715824748592
1999-11-03T00:00:00.0,0.0,-0.22097988426685333,280.25215412781546,284.4267800502414,282.27126339798076
1999-11-04T00:00:00.0,8.96593853099148e-5,-0.38717958331108093,282.56107908222737,286.67970197388104,284.95480862609446
1999-11-05T00:00:00.0,0.0016591806682413335,-0.6455543041229248,280.8617871199367,285.746851489874,283.5113971782134
1999-11-06T00:00:00.0,0.004082876310235406,-0.18557889759540558,281.1050002821478,282.5258771771705,281.73316761064365
1999-11-07T00:00:00.0,0.0021190465478184706,-0.10112044215202332,281.8554408944965,282.99470254906424,282.5476783570069
1999-11-08T00:00:00.0,0.00054856118549651,-0.11264429986476898,281.1242013212697,282.90189752664156,282.21972727561524
1999-11-09T00:00:00.0,2.6994223560450337e-5,-0.07808361947536469,276.2903397223242,281.8490405481225,279.02822122434196
1999-11-10T00:00:00.0,0.0,-0.07696240395307541,273.8630083599937,279.1864964565484,275.97185581994415
1999-11-11T00:00:00.0,9.640793905418832e-7,-0.10600382089614868,275.1190763358866,282.0618520650572,278.1334394672051
1999-11-12T00:00:00.0,0.00044444060898740645,-0.11045723408460617,276.8983726278519,283.15311112182013,280.21315201709905
1999-11-13T00:00:00.0,1.9281588379271852e-6,-0.17115862667560577,276.5863557421206,284.30837364232286,281.048863910826
1999-11-14T00:00:00.0,0.0,-0.19958116114139557,273.04056385093776,278.8376775791667,276.29127310617037
1999-11-15T00:00:00.0,1.1568952970719693e-5,-0.052293840795755386,272.5333364008002,276.069527772422,274.2288281574313
1999-11-16T00:00:00.0,0.000731736273792194,-0.040068406611680984,275.2358826572116,277.4376018098594,276.4434813433765
1999-11-17T00:00:00.0,0.006710956787628675,-0.034208182245492935,274.1862258518795,276.16713305462514,275.33628809095336
1999-11-18T00:00:00.0,0.002384168386129204,-0.2837676405906677,274.2886313938631,276.1559324484707,275.234082559794
1999-11-19T00:00:00.0,0.0010199960179875234,-0.2848536968231201,271.48207950887456,276.11433019703986,274.6524510830588
1999-11-20T00:00:00.0,0.00019281588242847647,-0.03519291430711746,268.4755167996993,274.2022267178145,272.4918008196441
1999-11-21T00:00:00.0,0.001586874712302233,-0.0866895392537117,274.0214169327496,277.6904154916315,276.0567937499488
1999-11-22T00:00:00.0,0.008397131679430458,-0.0825488343834877,273.14936973929537,275.63750439217864,274.2896314479841
1999-11-23T00:00:00.0,0.0003711705736577642,-0.04794091731309891,274.43263918727763,279.70012425306,276.63635844816724
1999-11-24T00:00:00.0,0.003604692921840069,-0.15075412392616272,279.6281203563528,282.62348245937363,281.5622250262387
1999-11-25T00:00:00.0,0.0025094987096849763,-0.08692298084497452,276.00072404890176,283.18831302687704,281.17393734621754
1999-11-26T00:00:00.0,0.0007731916884949896,-0.37506935000419617,276.62475782036444,284.3739771926561,281.6001604125595
1999-11-27T00:00:00.0,0.000277654870671995,-0.5271369218826294,276.202334959682,284.11476316451007,280.79665026152645
1999-11-28T00:00:00.0,0.002040956115422432,-0.5819597244262695,276.84076951048615,285.623644822175,282.78782468658045
1999-11-29T00:00:00.0,0.0025316725361790304,-0.7597318291664124,274.197426458034,285.338829408533,281.1364686518198
1999-11-30T00:00:00.0,0.0030339579099063485,-0.2963317036628723,273.523790002173,283.44752705502304,278.2582462214977
1999-12-01T00:00:00.0,4.820397066396254e-6,-0.787745475769043,274.15582420660314,280.095345641653,277.4374017990352
1999-12-02T00:00:00.0,0.0,-0.19652573764324188,271.75249414317506,277.83922354482644,275.3988914789238
1999-12-03T00:00:00.0,0.0004000929559992983,-0.26451584696769714,269.36996520546245,273.9430126896684,271.6106197985519
1999-12-04T00:00:00.0,1.1568952970719693e-5,-0.2987807095050812,268.69312857641444,273.7670031643841,271.44327740898234
1999-12-05T00:00:00.0,9.640794132792507e-6,-0.1196146085858345,267.208248217652,274.5878475868465,269.4407023669498
1999-12-06T00:00:00.0,0.008342179152919016,-0.1600961685180664,275.2054810119352,277.48240423447726,276.7753659709771
1999-12-07T00:00:00.0,8.869530591937291e-5,-0.07740660756826401,273.9446127762619,278.31604934968766,276.84270294845334
1999-12-08T00:00:00.0,0.00224630503021217,-0.2888694107532501,271.5844850508582,274.9654680229111,273.1692374811646
1999-12-09T00:00:00.0,0.014708959590450377,-0.08462013304233551,270.022800535608,274.6214494053099,272.0202419664864
1999-12-10T00:00:00.0,0.004908128287013369,-0.21293562650680542,268.552320956187,273.7334013459207,271.15539516270286
1999-12-11T00:00:00.0,0.0002901879030332566,-0.04816184937953949,265.8833765182389,268.81313507092653,267.06730725687515
1999-12-12T00:00:00.0,0.0037261669277768306,-0.35055720806121826,266.9058318514816,270.39082045211165,268.9574762157146
1999-12-13T00:00:00.0,0.0001696779765438805,-0.22343121469020844,264.79851780785,270.92684946093215,269.0972837818211
1999-12-14T00:00:00.0,1.9281588379271852e-6,-0.025037527084350586,262.4207891299178,266.69142024795343,264.7609157729029
1999-12-15T00:00:00.0,0.0,-0.050178904086351395,260.90710721247245,266.8018262229045,264.62417503943385
1999-12-16T00:00:00.0,0.0004907164207565984,-0.001385242911055684,260.6686943100418,265.76817028350735,262.9408172728033
1999-12-17T00:00:00.0,0.010031246282949269,-0.4130544364452362,265.85297487296253,278.39765376595585,273.6523969621251
1999-12-18T00:00:00.0,2.2173826494054083e-5,-0.4983377456665039,268.3107078805694,273.80860541581495,270.52942795327306
1999-12-19T00:00:00.0,0.0,-0.023144396021962166,265.2689432663372,269.9635973316487,268.0289592995649
1999-12-20T00:00:00.0,0.0,-0.004436308052390814,262.6127995211371,268.52671957069106,266.0038497046741
1999-12-21T00:00:00.0,9.640793905418832e-7,-0.006121200043708086,259.7390439992218,264.8129185871914,262.64426789080915
1999-12-22T00:00:00.0,0.000917803600316347,-0.15529890358448029,264.18408455594823,277.66161393294857,271.9869734993967
1999-12-23T00:00:00.0,0.0110599190156222,-0.11514075100421906,275.0342717464314,278.5128600006874,276.636425118442
1999-12-24T00:00:00.0,0.013796940466590968,-0.22711993753910065,276.21513565243,279.6281203563528,277.7728199511965
1999-12-25T00:00:00.0,0.022393636584297383,-0.19092856347560883,276.4183466498037,278.893680609939,277.949496179228
1999-12-26T00:00:00.0,0.004643006448702636,-0.10374315828084946,275.2230819644637,278.2600463189154,276.8847052215325
