Ti,Variable_tp,Variable_pet,Variable_t2mmin,Variable_t2mmax,Variable_t2m
1998-02-18T00:00:00.0,0.0,-0.9768901467323303,276.5111516722264,289.4094497023819,281.9825144381297
1998-02-19T00:00:00.0,0.0,-0.9350476264953613,275.2054810119352,286.8445108930109,280.7131124072912
1998-02-20T00:00:00.0,3.085054117946129e-5,-0.8545304536819458,276.9303743597218,287.9261694302129,281.75810229339226
1998-02-21T00:00:00.0,2.8922382284690684e-6,-0.8547643423080444,276.82316855795773,287.3741395554574,281.2540750164416
1998-02-22T00:00:00.0,0.0007944014355985018,-0.49654456973075867,276.5575541834377,285.41083330524026,281.0530641381339
1998-02-23T00:00:00.0,0.020704569454323973,-0.21921223402023315,281.14180227379813,282.8554950154303,282.1599907094582
1998-02-24T00:00:00.0,3.085054117946129e-5,-0.9224340915679932,278.7064704785002,286.10687097341014,283.47712865700265
1998-02-25T00:00:00.0,0.00034514042954469915,-0.9304165244102478,278.7224713444351,287.53574830140036,282.923698706478
1998-02-26T00:00:00.0,0.0,-0.9947060346603394,276.7767660467464,287.32773704424613,282.15619050379865
1998-02-27T00:00:00.0,0.0,-0.9585186243057251,275.3798904506261,286.97091773389695,280.59577272376833
1998-02-28T00:00:00.0,0.0003287510795075832,-0.7498153448104858,277.91122744153364,286.40128690661305,281.8188389136703
1998-03-01T00:00:00.0,0.0009978221915503127,-0.48833009600639343,283.92915311966476,290.7807239130063,287.7657607492151
1998-03-02T00:00:00.0,3.2778700017388473e-5,-0.9506247043609619,283.26351709677124,292.67522643970324,288.11911320527844
1998-03-03T00:00:00.0,0.0002207741853794687,-0.6488201022148132,282.3290665261707,290.7487221811364,286.2622793838032
1998-03-04T00:00:00.0,0.0002593373618537953,-0.7706219553947449,285.0188120898342,291.27515067039593,287.9765721579079
1998-03-05T00:00:00.0,0.0006787119061186786,-0.8582438826560974,287.0397214574172,292.8976384761989,289.9990149418097
1998-03-06T00:00:00.0,0.0,-1.3322956562042236,280.13534780649036,292.7616311157519,286.28041369852946
1998-03-07T00:00:00.0,0.00012147400593676139,-1.0344709157943726,282.5978810738777,292.77443180849986,288.27912186462777
1998-03-08T00:00:00.0,0.0044386216133034395,-0.9272632002830505,288.8590199142199,292.76323120234537,290.59631393310605
1998-03-09T00:00:00.0,0.002270407015487308,-1.5112926959991455,284.2443701785831,292.66402583354875,289.12650105643235
1998-03-10T00:00:00.0,0.0,-1.8054152727127075,276.6119571276165,286.7085035325639,283.7865454020196
1998-03-11T00:00:00.0,0.002838249789249403,-0.5203729867935181,276.43434751573864,284.66519295267204,281.47582035019
1998-03-12T00:00:00.0,0.013850928913655025,-0.31107252836227417,282.0186497270329,284.29077268979444,282.95070016774315
1998-03-13T00:00:00.0,0.0014750415004982642,-0.7131136059761047,280.3145575049617,288.8526195678459,284.6829939160246
1998-03-14T00:00:00.0,0.0,-1.1200942993164062,279.4505107444749,291.56476634381835,285.5809091760737
1998-03-15T00:00:00.0,6.073700296838069e-5,-1.2835332155227661,279.6537217418487,293.14405181159697,287.1217925656085
1998-03-16T00:00:00.0,7.423411472018415e-5,-1.283593773841858,282.18505873275626,292.9024387359794,287.50221315321164
1998-03-17T00:00:00.0,0.0,-1.295470952987671,282.7754906857556,293.30726064413335,288.2320526506693
1998-03-18T00:00:00.0,0.0,-1.5147582292556763,283.1931132866575,296.3314243058371,288.9537583746098
1998-03-19T00:00:00.0,0.0006372564914158829,-1.0190157890319824,282.48427492573967,292.65922557376825,287.7340256984442
1998-03-20T00:00:00.0,6.652147942531883e-5,-1.1957666873931885,282.16105743385384,291.9823889447203,287.20073017088754
1998-03-21T00:00:00.0,0.0,-1.2212471961975098,280.90018919818056,289.91987732570647,285.059680968243
1998-03-22T00:00:00.0,0.0,-1.283523678779602,278.4648574028826,288.7742153247647,284.1837002285798
1998-03-23T00:00:00.0,0.003410912960021051,-0.8154346346855164,280.62017404431907,287.8285641480098,283.7221419166314
1998-03-24T00:00:00.0,0.00934096542385987,-0.7674189805984497,281.61862807865936,285.2892267241347,283.20384720088884
1998-03-25T00:00:00.0,2.8922382284690684e-6,-1.2753913402557373,280.2057516166041,284.9724095786229,282.96550096873295
1998-03-26T00:00:00.0,0.0,-1.0367119312286377,277.960830125932,287.23013176204296,282.4216048674945
1998-03-27T00:00:00.0,0.0,-1.2681695222854614,278.29524822397224,290.75832270069736,283.8202805610324
1998-03-28T00:00:00.0,0.0,-1.6467691659927368,280.0841450354986,293.9952978793358,287.3566052732038
1998-03-29T00:00:00.0,0.0,-1.6481561660766602,284.3755772792496,295.16336109258646,289.9102101358707
1998-03-30T00:00:00.0,0.0,-1.6424986124038696,284.0251583152744,296.224218504073,290.78472412949003
1998-03-31T00:00:00.0,0.0001195458470988342,-1.488729476928711,284.4603818687048,296.11061235593496,290.82512631597575
1998-04-01T00:00:00.0,6.170108235892258e-5,-1.29469895362854,285.57724231096364,293.4688693900763,289.4299841469984
1998-04-02T00:00:00.0,0.005435479725406367,-0.764482855796814,288.2445866623182,292.59202193684155,290.2050927609968
1998-04-03T00:00:00.0,0.0004270871795597486,-0.9298741817474365,288.6558089168462,294.7297376257496,291.5864341831052
1998-04-04T00:00:00.0,0.00013786335591703391,-1.3560633659362793,289.238240436878,296.0386084592277,292.71596197756253
1998-04-05T00:00:00.0,0.012479043910275323,-1.2164068222045898,292.11199595879333,295.2833675870985,293.28519278319806
1998-04-06T00:00:00.0,0.0076191195938690726,-0.9611077904701233,287.61415254448156,292.3872108528743,290.8099921636123
1998-04-07T00:00:00.0,0.0013632082886942953,-1.361389398574829,287.80456284910736,294.1841080973681,290.96626728757684
1998-04-08T00:00:00.0,0.004649755004550116,-1.0667098760604858,288.93262389752067,293.2128555351172,291.0902739985726
1998-04-09T00:00:00.0,0.0015627727270270952,-0.9732892513275146,286.58689695145836,292.0831944001104,289.48038687469347
1998-04-10T00:00:00.0,0.014780301466942092,-0.8717860579490662,286.75490604377524,292.47841578870344,289.2403738856693
1998-04-11T00:00:00.0,0.011889027310019173,-0.921072244644165,285.67164741997976,292.10559561241934,288.05364299549456
1998-04-12T00:00:00.0,0.017364034291347252,-0.7070987820625305,285.00601139708624,288.7502140258623,286.7708402394354
1998-04-13T00:00:00.0,0.008791440158972819,-1.162654161453247,284.6971946845419,289.8382729094383,287.18006238572156
1998-04-14T00:00:00.0,0.0028710284892667914,-1.1972581148147583,281.7610357854803,289.507054984585,286.2507454262752
1998-04-15T00:00:00.0,0.005496216728374748,-1.0202147960662842,281.8730418470249,291.243148938526,287.29540196100265
1998-04-16T00:00:00.0,0.015270053808308148,-1.0704423189163208,286.5804966050844,290.74072174816894,288.85001942713154
1998-04-17T00:00:00.0,0.012731632716224794,-0.7248659133911133,287.0093198121408,291.9999898972487,289.06916462016545
1998-04-18T00:00:00.0,0.003396451768821862,-0.970197856426239,286.2604792863856,290.7807239130063,288.5891386421171
1998-04-19T00:00:00.0,0.002038063877193963,-1.302338719367981,284.11316307791657,292.8240344928982,288.47786595359463
1998-04-20T00:00:00.0,0.0007288440355637249,-1.4921863079071045,285.7740529619634,293.9712965804334,289.91914395268446
1998-04-21T00:00:00.0,0.0,-1.5827596187591553,283.71314142954304,294.6769347681643,289.68713139662776
1998-04-22T00:00:00.0,0.0,-1.9986352920532227,284.8860049025742,297.27227522281163,292.01519071988696
1998-04-23T00:00:00.0,0.0,-1.7560129165649414,287.8669662262536,297.2402734909417,292.277338240121
1998-04-24T00:00:00.0,0.0,-2.168560743331909,287.51334708909144,298.57474570991576,293.2703919822083
1998-04-25T00:00:00.0,0.0,-2.1048309803009033,288.0557764442859,299.12037523829724,293.9208271824636
1998-04-26T00:00:00.0,0.0,-2.113664150238037,289.5118552443655,298.65475003959045,294.11110414653996
1998-04-27T00:00:00.0,0.011640294821745556,-1.4258395433425903,289.82547221669034,296.17941607945517,292.71249512327665
1998-04-28T00:00:00.0,0.0013169324769251034,-1.0225496292114258,287.58855115898564,292.48961639485793,290.21555999412925
1998-04-29T00:00:00.0,0.003622046351267727,-1.0621024370193481,287.64295410316447,293.39846557996253,290.3691683071047
1998-04-30T00:00:00.0,0.01800611117982953,-0.75141441822052,288.8702205203744,290.92633179301424,289.9956147577985
1998-05-01T00:00:00.0,0.008130081682281798,-1.328733205795288,285.84765694526413,291.65597127964753,288.06017668241805
1998-05-02T00:00:00.0,0.0007076342884602127,-1.2865554094314575,286.3116820573774,291.6815726651434,289.08076524796826
1998-05-03T00:00:00.0,0.0007818684032372403,-1.5156795978546143,284.6907943381679,293.0256454036784,289.39958250172197
1998-05-04T00:00:00.0,0.005028638213502745,-1.0810627937316895,286.69090258003547,290.45590633452696,289.15903615050007
1998-05-05T00:00:00.0,0.0003306792383455104,-1.595408320426941,285.29402698391516,294.04010030395364,290.1168213172557
1998-05-06T00:00:00.0,7.712635294865322e-6,-2.105794668197632,283.92595294647776,294.4561228182621,290.17169095335754
1998-05-07T00:00:00.0,1.4461191199188761e-5,-1.8434633016586304,285.6396456881099,295.7617934785532,291.5760336202476
1998-05-08T00:00:00.0,9.640793905418832e-7,-2.2518885135650635,286.1884753896784,297.4978874324943,292.67469307750537
1998-05-09T00:00:00.0,0.0,-2.4467461109161377,287.748559818335,298.6227483077206,293.3445293277069
1998-05-10T00:00:00.0,0.0,-2.4797685146331787,286.8141092477345,298.39713609803795,292.7842990091597
1998-05-11T00:00:00.0,0.0,-2.5924150943756104,288.020574539229,299.4451928167765,293.7659521342683
1998-05-12T00:00:00.0,0.0,-2.693380832672119,288.1869835449524,299.94121966075966,295.0102194715341
1998-05-13T00:00:00.0,0.00020534891478973805,-2.595449447631836,290.038283733625,300.56365334562884,295.7789277391585
1998-05-14T00:00:00.0,5.591660590198444e-5,-2.537893533706665,288.8510194812525,299.0211698695006,294.1847748001153
1998-05-15T00:00:00.0,0.0,-2.356088161468506,287.9149688240584,297.45788526765693,292.8669034795489
1998-05-16T00:00:00.0,0.00019281588242847647,-2.0138192176818848,285.4492353834841,294.51852619540836,290.4485726043068
1998-05-17T00:00:00.0,0.0006844963825756167,-1.482357144355774,284.17076619528234,291.83518097811884,288.27212148578127
1998-05-18T00:00:00.0,0.00017739061183874583,-1.6717562675476074,283.1243095631373,292.3488087746304,288.3281245165535
1998-05-19T00:00:00.0,1.5425270589730644e-5,-2.170396089553833,283.66673891833176,295.7393922662443,290.52157655513497
1998-05-20T00:00:00.0,0.00020534891478973805,-2.1232433319091797,288.9182231181792,296.6066391999181,292.8493025270205
1998-05-21T00:00:00.0,9.640793905418832e-7,-2.1946167945861816,286.67970197388104,295.676988889098,290.85206110696623
1998-05-22T00:00:00.0,0.00016774981770595332,-1.7820534706115723,286.06366863538585,294.740938231904,291.08180687368207
1998-05-23T00:00:00.0,0.0011356855474673466,-1.8944933414459229,286.9149147031247,296.4946331383735,292.43468008848134
1998-05-24T00:00:00.0,0.003124581374606805,-1.590086579322815,288.7774154979517,294.8513442068551,291.38368987765466
1998-05-25T00:00:00.0,0.0006295438561210176,-1.2488350868225098,287.1661282983032,293.3728641944666,290.7583893709721
1998-05-26T00:00:00.0,0.00021498970892253055,-2.0744762420654297,287.21093072292103,295.300968539627,291.38602333727005
1998-05-27T00:00:00.0,0.0007596945767431862,-1.749830722808838,287.4701447510671,295.26736672116357,292.0169241470299
1998-05-28T00:00:00.0,0.0036374716218574576,-1.1032575368881226,288.4749991317814,293.7328836780028,291.3896902023802
1998-05-29T00:00:00.0,0.00429304562209154,-1.2273454666137695,289.1358348948944,294.2737129466038,291.43982624897643
1998-05-30T00:00:00.0,0.0002882597441953294,-1.911570429801941,288.53100216255365,295.4849784978788,292.23626935088805
1998-05-31T00:00:00.0,0.0005331359149067794,-1.8812065124511719,286.59809755761285,295.71699105393543,291.42042519903026
1998-06-01T00:00:00.0,0.0007731916884949896,-1.818363070487976,290.4111039099091,296.91385582586895,293.81788827828217
1998-06-02T00:00:00.0,0.0,-2.3435864448547363,289.17103679995125,299.19077904841095,294.81860910196326
1998-06-03T00:00:00.0,0.0,-2.8719675540924072,291.29595179611135,301.9413279026272,297.2780088664383
1998-06-04T00:00:00.0,0.0,-2.947707176208496,293.934494588783,302.8725783000408,298.6022138631041
1998-06-05T00:00:00.0,0.0,-2.988696813583374,293.8272887870189,304.5142671449657,299.0586385638983
1998-06-06T00:00:00.0,0.0,-3.0693159103393555,294.42732125957923,303.53021388996683,298.9933016946639
1998-06-07T00:00:00.0,0.009235880767960225,-1.9427108764648438,293.58567571140134,300.4516472840843,296.0926780520329
1998-06-08T00:00:00.0,0.0009226239973827433,-2.2805004119873047,292.47681570210995,298.17472406154224,295.49411232551665
1998-06-09T00:00:00.0,0.0009717920473804043,-2.0961477756500244,291.73117534954173,299.31398571611004,295.70159022047307
1998-06-10T00:00:00.0,9.255162353838386e-5,-2.1881895065307617,290.863928415868,298.8147586989399,295.1574274381356
1998-06-11T00:00:00.0,0.004542742189812543,-1.9785970449447632,290.9919353433475,296.63864093178796,293.6172107513481
1998-06-12T00:00:00.0,0.01402446320787476,-1.3730472326278687,289.10063298983755,291.48316192755016,290.27676330633034
1998-06-13T00:00:00.0,0.00014171967359288828,-2.3562228679656982,287.2189311558885,296.2882219678128,291.8359810214156
1998-06-14T00:00:00.0,0.0008348927708539122,-1.7480671405792236,285.59164309030507,295.2241643831392,291.35935522737856
1998-06-15T00:00:00.0,0.0024680432949821807,-1.2071207761764526,288.80781714322814,294.14730610571775,291.82911398311853
1998-06-16T00:00:00.0,0.0014364783240239376,-2.033870220184326,290.6639175916812,296.4770321858451,293.26825853341694
1998-06-17T00:00:00.0,0.00010797689412811451,-2.235494613647461,287.96777168164374,297.2434736641287,293.36213028023525
1998-06-18T00:00:00.0,0.0,-2.5200724601745605,287.97577211461123,298.4531391288102,294.14403926225606
1998-06-19T00:00:00.0,3.8563176758543705e-6,-2.3703460693359375,291.5519656510704,299.0595719477445,295.51071322392403
1998-06-20T00:00:00.0,9.640793905418832e-7,-2.729645013809204,292.8000331939958,301.0372789773031,296.94599089828824
1998-06-21T00:00:00.0,0.0,-2.8493454456329346,291.0415380277458,299.9044176691093,295.6487206926129
1998-06-22T00:00:00.0,0.0,-2.737570285797119,289.3758478839185,298.6083475283791,294.66720090805387
1998-06-23T00:00:00.0,0.0,-2.582810878753662,290.27509654946215,300.32044018341776,296.1269465732435
1998-06-24T00:00:00.0,0.0003364637148024485,-2.577732563018799,291.6879730115174,301.50610434919685,297.0615971546683
1998-06-25T00:00:00.0,0.0,-2.7243452072143555,293.6336783092062,302.07253500329375,297.8851750583946
1998-06-26T00:00:00.0,0.0,-2.8577380180358887,293.1952545825888,301.8293218410827,297.5288224399685
1998-06-27T00:00:00.0,0.0,-2.986720085144043,292.9232398616948,302.5941632327728,297.91497667119836
1998-06-28T00:00:00.0,0.0,-2.862196445465088,292.31360686957356,302.6773677356345,297.92284376361647
1998-06-29T00:00:00.0,0.0,-3.052273988723755,293.3840648006211,303.7862277449259,298.86582812938224
1998-06-30T00:00:00.0,0.0,-2.941837787628174,292.94244090081673,302.2261433162692,297.9261106070781
1998-07-01T00:00:00.0,0.0,-3.2777178287506104,292.334407995289,304.05984255241333,298.01151522900585
1998-07-02T00:00:00.0,0.0005533815825629063,-2.4356045722961426,293.7584850634987,299.86281541767846,297.4391509204581
1998-07-03T00:00:00.0,0.00013497111768856485,-2.5756611824035645,292.60962288937,299.65160398733724,296.3480252042446
1998-07-04T00:00:00.0,1.735342942765783e-5,-2.650346279144287,292.47841578870344,300.87567023136023,296.67057599338307
1998-07-05T00:00:00.0,1.9281588379271852e-6,-2.7545504570007324,292.7152286045406,301.0084774186202,296.752247079926
1998-07-06T00:00:00.0,1.6389349980272527e-5,-3.0115854740142822,291.84638158427333,301.15248521203466,296.4586978602946
1998-07-07T00:00:00.0,0.0029028431098367946,-2.5516562461853027,292.1135960453868,299.456393422931,295.9184019538914
1998-07-08T00:00:00.0,0.002032279400737025,-1.8654412031173706,291.55836599744435,297.1186669098362,294.4556561263391
1998-07-09T00:00:00.0,0.0,-2.8329668045043945,288.71021186102496,298.75075523520013,294.1213046985735
1998-07-10T00:00:00.0,1.9281588379271852e-6,-2.7909183502197266,289.0366295260978,299.56519931128855,294.82700955657907
1998-07-11T00:00:00.0,9.93001794427073e-5,-2.005474805831909,291.5295644387615,298.1363219832984,295.0724228378562
1998-07-12T00:00:00.0,4.820397066396254e-6,-2.5531725883483887,290.9071307538923,299.95242026691415,295.8201299689411
1998-07-13T00:00:00.0,7.712635294865322e-6,-2.71142315864563,291.8895839222976,300.3412413091332,296.0912113059888
1998-07-14T00:00:00.0,0.003456224692399701,-1.0517005920410156,291.3647555196316,295.97140482230094,293.94822866537714
1998-07-15T00:00:00.0,5.01321294450463e-5,-2.2500667572021484,289.6670636439344,297.6514957454697,293.96249610416913
1998-07-16T00:00:00.0,0.0,-2.81951642036438,289.0382296126912,298.9971685705982,294.32458236622193
1998-07-17T00:00:00.0,1.9281588265585015e-5,-2.339125156402588,289.6814644232759,299.5107963671098,295.01428635829257
1998-07-18T00:00:00.0,0.0,-2.741835355758667,291.5199639192005,300.5492525662874,296.220551638963
1998-07-19T00:00:00.0,0.0,-2.8046224117279053,291.40155751128196,301.53330582128626,296.8797873154825
1998-07-20T00:00:00.0,0.0,-3.119081735610962,293.58247553821434,304.05984255241333,299.14070967208954
1998-07-21T00:00:00.0,0.0,-3.24727725982666,294.2721128600103,303.5654157950237,299.41779133386297
1998-07-22T00:00:00.0,0.0,-3.127671241760254,293.0656475685158,303.33660341215403,298.78069018855336
1998-07-23T00:00:00.0,0.0,-3.181694746017456,294.54732775409127,304.3302571867139,299.3925899700155
1998-07-24T00:00:00.0,0.0,-3.1241283416748047,293.30886073072685,303.7046233286577,299.0049023224667
1998-07-25T00:00:00.0,0.0,-2.84198260307312,293.7088823791004,301.99093058702556,298.48980777991125
1998-07-26T00:00:00.0,0.0,-2.869992256164551,293.820888440645,302.44055491979736,298.26526229462405
1998-07-27T00:00:00.0,0.0,-3.0071499347686768,293.5472736331575,303.4166077418287,298.3981361521589
1998-07-28T00:00:00.0,2.6994223560450337e-5,-2.6282949447631836,294.2145097426445,301.97332963449713,297.51188819018734
1998-07-29T00:00:00.0,0.0,-2.53804087638855,292.47361552892295,301.9317273830663,297.7301666696499
1998-07-30T00:00:00.0,0.0,-2.9519917964935303,293.5568741527184,302.24214418220413,298.223726713468
1998-07-31T00:00:00.0,0.0,-2.6998486518859863,292.20480098121595,301.40209872061973,297.14953524703566
1998-08-01T00:00:00.0,0.0,-2.8158342838287354,294.4497224718881,303.79422817789333,299.50712950199966
1998-08-02T00:00:00.0,0.0,-2.847567558288574,293.9232939826286,303.82302973657625,299.3469875021009
1998-08-03T00:00:00.0,2.0245667656126898e-5,-2.9355270862579346,296.29942257396726,304.10624506362467,299.91075134520855
1998-08-04T00:00:00.0,7.712635294865322e-6,-2.298182487487793,294.2961141589127,301.31249387138405,298.1773908725315
1998-08-05T00:00:00.0,0.002321503224322896,-2.4899394512176514,294.06570168944955,302.3301489448463,298.3834686917185
1998-08-06T00:00:00.0,0.0,-3.5864908695220947,295.4017739950171,301.00047698565277,298.31233150858276
1998-08-07T00:00:00.0,0.0,-2.990272045135498,293.60327666392976,302.80057440333354,297.879908106691
1998-08-08T00:00:00.0,0.0,-3.026381492614746,292.6176233223374,303.65022038447887,297.91470999009954
1998-08-09T00:00:00.0,0.0,-2.99642276763916,291.93438634691546,304.3238568403399,298.45653931282146
1998-08-10T00:00:00.0,0.0,-2.8253071308135986,295.0353541651069,305.1591020421438,299.90441766910925
1998-08-11T00:00:00.0,0.0,-2.923138380050659,294.7313377123431,305.4279165898508,300.4452469377103
1998-08-12T00:00:00.0,0.00025355288539685716,-2.831895112991333,295.0321539919199,305.5479230843628,300.35764219671654
1998-08-13T00:00:00.0,0.0,-2.8114078044891357,295.5617826543665,303.4774110323815,299.22438086687436
1998-08-14T00:00:00.0,0.0,-2.683316707611084,292.48001587529694,302.5717620204639,298.48620758507576
1998-08-15T00:00:00.0,0.0,-2.570537805557251,293.2128555351172,302.4901576041957,298.3493335110574
1998-08-16T00:00:00.0,1.9281588379271852e-6,-2.488875389099121,294.1793078375876,302.3077477325374,298.60508068491737
1998-08-17T00:00:00.0,4.9168049997661e-5,-2.3388020992279053,293.59687631755577,302.82617578882946,298.4775404493609
1998-08-18T00:00:00.0,0.0018336790417947668,-1.4359705448150635,293.61287718349075,300.5236511807915,296.65017488931613
1998-08-19T00:00:00.0,0.0002477684088830756,-1.8215936422348022,293.33446211622277,300.4548474572713,296.6705093231084
1998-08-20T00:00:00.0,0.0003972007177708292,-2.003748893737793,292.3616094673784,300.4388465913363,296.7763150491032
1998-08-21T00:00:00.0,0.00018221100890514208,-2.21283221244812,293.4832701694177,300.49804979529563,296.9156559232866
1998-08-22T00:00:00.0,4.3383573540722864e-5,-2.320194959640503,293.20965536193023,300.87567023136023,296.732579348881
1998-08-23T00:00:00.0,2.3137905884595966e-5,-2.182849168777466,293.07364800148326,303.06778886444704,298.0703184113168
1998-08-24T00:00:00.0,0.00018703140597153833,-2.0750572681427,293.5712749320599,300.88367066432767,297.40694917776403
1998-08-25T00:00:00.0,0.0001986003588854146,-2.042850971221924,292.7600310291584,300.667658974206,297.0641306251079
1998-08-26T00:00:00.0,0.0,-2.387272357940674,291.07834001939614,301.13968451928673,296.25202000863493
1998-08-27T00:00:00.0,7.423411472018415e-5,-1.7514078617095947,290.6751181978357,299.6196022554674,295.42717536968877
1998-08-28T00:00:00.0,0.0013391063034191575,-1.505091667175293,290.2126931723159,293.87049112504326,292.5258183540358
1998-08-29T00:00:00.0,0.0,-2.2603249549865723,287.6621551422864,296.3394247388046,292.52388491606865
1998-08-30T00:00:00.0,0.0,-2.0683176517486572,286.1180715795646,298.10432025142853,292.8604364629001
1998-08-31T00:00:00.0,0.0,-2.0697004795074463,289.08783229708956,298.09151955868055,293.9726966562027
1998-09-01T00:00:00.0,3.8563176758543705e-6,-1.5078582763671875,293.71368263888087,301.9445280758142,298.14645586505725
1998-09-02T00:00:00.0,0.0,-2.2602007389068604,294.2817133795712,305.45671814853364,300.0762936373605
1998-09-03T00:00:00.0,0.00047336299132894055,-2.075835943222046,294.9377488829038,304.7862818658597,299.79427837525725
